payment_id,payment_date,value_date,debtor_account_id,creditor_account_id,payment_type,amount,currency,exchange_rate,creditor_bank,creditor_account_number,creditor_name,payment_reference,payment_status,settlement_date,settlement_lag_days,fee_amount,fee_type
a5fb1f0f-008f-44ed-bb41-d8cd45cfc64d,2016-02-25,2016-02-25,b72ee11d-e354-41c3-a7bd-06b853adbd21,EXTERNAL,EFT,147342.29,ZAR,1.0,Capitec,1128575500,Nothando Madonsela,PAY881902537,Settled,2016-02-25,0,229.95,Percentage
edff20d2-fb4a-4f65-ae06-362f76223d0a,2015-07-24,2015-07-26,a25ee715-6bde-4a53-95b6-49a88b6aebb8,588890e2-ad5d-4efd-a271-6cbae858019e,EFT,191039.1,ZAR,1.0,Prime Capital Bank,5288239645,PCB Customer,PAY527759375,Settled,2015-07-26,2,0.0,None
bd8f6548-13a4-4b50-945f-7449f94fafc6,2015-05-11,2015-05-13,59711b52-4b18-4407-95a8-40de9422b3f5,EXTERNAL,EFT,40089.46,ZAR,1.0,FNB,9998220220,Mr. Bandile Msomi,PAY756390661,Settled,2015-05-13,2,0.0,None
4e1e84a8-cc0d-4bf0-95aa-b7d73f0f2f64,2024-11-21,2024-11-21,b44e995e-8be9-446f-933a-505367f85c16,096e0e50-fb3b-4fa4-a64c-268b059881f5,Internal,385469.48,ZAR,1.0,Prime Capital Bank,9061257829,PCB Customer,PAY276139992,Settled,2024-11-21,0,1112.77,Percentage
d0ed0ccb-63a0-4acd-962b-b60e98dc3485,2018-03-31,2018-03-31,46ec0573-5e2d-4d26-a5a8-1b9e7c6f7f46,f25c3826-87bd-4454-9763-21d1ba62b5b4,EFT,138105.22,ZAR,1.0,Prime Capital Bank,6589430553,PCB Customer,PAY466717812,Settled,2018-03-31,0,25.0,Fixed
a8b605f9-b758-4650-a0d9-8289dd46f28a,2017-04-01,2017-04-02,37a9d97c-89ca-46b4-b2f8-52876e3aa206,EXTERNAL,EFT,156107.49,ZAR,1.0,Absa,7066013758,Lungile Nyawokhulu,PAY997968542,Settled,2017-04-02,1,748.18,Percentage
9971afff-e84e-45ac-b930-62173e7571ae,2022-10-08,2022-10-08,afe10e8e-e849-4a43-8880-0f7096c37c84,4fefb954-b2b4-4f2f-9e34-de2fb716e004,Internal,143100.6,ZAR,1.0,Prime Capital Bank,3365255336,PCB Customer,PAY743850508,Settled,2022-10-08,0,8.5,Fixed
ae958194-87b0-481d-91c8-ae8116fe119c,2018-12-22,2018-12-24,e30b871a-e722-48c2-b64a-1ba0dd8a6a50,180051f3-1c48-4db1-9fd9-fdd948a928b0,Debit Order,166439.9,ZAR,1.0,Prime Capital Bank,3254759331,PCB Customer,PAY361186192,Settled,2018-12-24,2,100.0,Fixed
6db2ee5c-8d3e-4ea0-a1bd-94f4266ac9ba,2018-07-16,2018-07-18,455e0b09-8028-4b87-ba72-7e983ea95547,66343552-e8c3-4f7f-ae54-6c5323b039a8,Debit Order,129037.47,ZAR,1.0,Prime Capital Bank,8356686869,PCB Customer,PAY185978143,Settled,2018-07-18,2,607.4,Percentage
3aa18b82-bf94-4150-91e9-b909bb021725,2018-10-17,2018-10-17,b55ce53c-323b-4392-a9a9-9dee32a39888,2ba3c951-ca38-4ffe-9e5b-e1d09cebd520,Internal,118500.49,ZAR,1.0,Prime Capital Bank,7942629083,PCB Customer,PAY362211628,Settled,2018-10-17,0,223.27,Percentage
454a2e80-5f41-4392-9aca-5f9daf51ea7c,2024-09-09,2024-09-11,3b95d2c0-d182-4c4a-84ce-5db89992fa79,EXTERNAL,EFT,165299.01,ZAR,1.0,Nedbank,6076634048,Shirley Robinson,PAY559429656,Settled,2024-09-11,2,15.0,Fixed
ca47afd7-7c28-4921-85a5-e7a56a24e40f,2024-01-06,2024-01-06,360899bc-1832-4b0e-92de-6c28b95b78aa,3127889b-2548-4e63-8e8c-193cfc6c6b98,Debit Order,130115.59,USD,17.7825,Prime Capital Bank,6689216022,PCB Customer,PAY686975102,Settled,2024-01-06,0,278.74,Percentage
157baa08-2583-473a-80f9-14f4b996df27,2016-09-24,2016-09-24,0e7bae9f-1606-465c-a897-50ffaf1d8d7c,f75c54cf-e16c-4fc0-b3ae-a93a591a7503,Internal,329367.88,ZAR,1.0,Prime Capital Bank,9549403502,PCB Customer,PAY333789757,Settled,2016-09-24,0,25.0,Fixed
d9c1dea1-6598-494b-adc6-8df6e039fd5d,2019-04-14,2019-04-16,24f0f41c-da50-4f98-aac7-d7517824a6d1,baa9f2d0-762b-466f-b4f7-a213f8f21749,Debit Order,115598.27,ZAR,1.0,Prime Capital Bank,8734572343,PCB Customer,PAY435890694,Settled,2019-04-16,2,0.0,None
8eac0bde-0dfd-4ecc-b5f0-c3abf9ba8636,2015-12-15,2015-12-15,fed110ae-96c8-4cf7-ba0c-990650b6d5df,e6940321-2a41-4d37-92da-48cb5b86bb93,Payroll,68671.5,GBP,23.8878,Prime Capital Bank,9222652994,PCB Customer,PAY301645329,Settled,2015-12-15,0,0.0,None
216f9225-8772-40bb-9946-fb6e6598a88e,2023-08-10,2023-08-12,8febcdd7-1594-4000-984a-f67ffccdf6f3,EXTERNAL,EFT,14294.24,ZAR,1.0,Absa,9055530261,Clive Burrows,PAY507945592,Settled,2023-08-12,2,22.75,Percentage
4028aaf7-dc22-4250-a0be-0536555662e5,2021-02-04,2021-02-04,049de5a5-8a79-4b90-819f-8cc1e0ccb60d,cd32dfb4-ec0e-4834-ac80-7e0c93f762b6,Debit Order,116607.04,ZAR,1.0,Prime Capital Bank,7252503368,PCB Customer,PAY657590250,Settled,2021-02-04,0,479.61,Percentage
8b760553-3631-412e-b54c-dc60dca57cc0,2023-02-06,2023-02-08,586fb80b-c9a6-4c7a-9cb3-93a45cef0412,EXTERNAL,EFT,115766.75,ZAR,1.0,TymeBank,4089129846,Gugulethu Bayeni,PAY179531879,Settled,2023-02-08,2,15.0,Fixed
649fcee4-550c-409d-ab99-2225d3257bfc,2018-02-04,2018-02-06,2d9ced99-c8f5-46f6-9f34-dc181c4b5eed,75e0ec52-904d-4985-bfd2-ac4f676653e4,Debit Order,79479.33,ZAR,1.0,Prime Capital Bank,8163309371,PCB Customer,PAY595288396,Settled,2018-02-06,2,0.0,None
7482d96a-0991-4e8c-8789-41e070d77a36,2024-08-23,2024-08-23,3cf01646-9180-4f8f-bf3c-dae3ee96c9af,3adc2ceb-1262-4974-9b43-2083a6dfb164,Internal,33434.65,ZAR,1.0,Prime Capital Bank,3565738076,PCB Customer,PAY391209991,Settled,2024-08-23,0,8.5,Fixed
69841652-ef5f-4140-bae6-973e72912e18,2022-04-06,2022-04-08,2bf8d2fa-f5b6-450f-8a17-636f3764609f,56c28595-2ad9-4711-b65a-60e209ba344f,Debit Order,101487.22,ZAR,1.0,Prime Capital Bank,7597132211,PCB Customer,PAY429243607,Settled,2022-04-08,2,320.27,Percentage
fe72eadc-fd55-4120-a62d-d00e47c5407b,2022-08-29,2022-08-30,9cb99a1a-7eb3-4b5a-adc9-65bdbd171512,EXTERNAL,EFT,50312.3,ZAR,1.0,Capitec,2505775169,Nonjabulo Boyabenyathi-Ngcemu,PAY438602711,Settled,2022-08-30,1,0.0,None
a76745e1-566f-4a60-8403-27a5f4f9e1ca,2021-03-09,2021-03-09,30235568-23e2-4acf-b74f-717c8a07419f,EXTERNAL,EFT,16093.04,ZAR,1.0,TymeBank,3191477919,Teresa Jones,PAY596452921,Settled,2021-03-09,0,100.0,Fixed
1de0527e-e83d-4843-be6f-56d3d505d4f3,2018-09-26,2018-09-28,6073c2e8-c74c-4def-87df-2df7289638d2,EXTERNAL,EFT,137704.48,ZAR,1.0,Absa,8719821104,Thabisa Siyeshe,PAY222766013,Settled,2018-09-28,2,15.0,Fixed
24b4bf29-a5fa-4070-b3ff-6170fe71222a,2019-07-12,2019-07-13,4330ca02-a9ae-413b-8eda-16e1316baf0e,EXTERNAL,EFT,76227.69,ZAR,1.0,FNB,6882362801,Silondile Sibindi,PAY900590839,Settled,2019-07-13,1,0.0,None
be26fa2a-2ae9-4e9c-90c5-5c9902fad0d8,2024-12-05,2024-12-07,25f97333-82c0-431c-9ab0-72f50092b65a,14981fa2-d564-4ae0-be49-3427f6d84ee2,Debit Order,39288.3,ZAR,1.0,Prime Capital Bank,5847023874,PCB Customer,PAY578773955,Settled,2024-12-07,2,160.9,Percentage
98705304-8d0f-40a4-b8ad-8fb839708ab1,2018-04-30,2018-05-01,379a5fdb-d5c0-4870-8a1e-5a6f8c29d1a7,EXTERNAL,EFT,71018.57,ZAR,1.0,Absa,5239177957,Mr Guy Byrne,PAY418883154,Settled,2018-05-01,1,150.32,Percentage
8d0c8af6-aed3-4983-8738-58c5fe721773,2021-12-25,2021-12-27,51c3d72e-845a-4bd4-976b-1c3857a20752,EXTERNAL,EFT,166177.9,ZAR,1.0,Standard Bank,5563794598,Sandile Sotobe,PAY678215012,Failed,2021-12-27,2,15.0,Fixed
5ff302db-9151-4f91-b2cc-6bf4c6b447db,2024-06-22,2024-06-23,003af1b3-b305-48db-a5f5-1d44e1ec08c2,EXTERNAL,EFT,65585.79,ZAR,1.0,Standard Bank,9877554983,Miss Joanne Richardson,PAY507434598,Settled,2024-06-23,1,8.5,Fixed
0526c21a-7b4d-4c19-a512-921d2ce17bc8,2016-02-22,2016-02-23,b3dbbf39-5550-42f3-b00d-7a5655610449,547c088b-d312-45c8-8c25-7d6b5e061824,EFT,78573.87,ZAR,1.0,Prime Capital Bank,3767093391,PCB Customer,PAY813676358,Settled,2016-02-23,1,15.0,Fixed
2ad17885-5ace-413c-8f13-3fa8b85d6237,2017-04-22,2017-04-22,8ecbc864-fae7-4886-ac0e-9c1596769e09,44142d46-4486-470b-877d-d1f299d9771e,Internal,152844.12,ZAR,1.0,Prime Capital Bank,1461461303,PCB Customer,PAY666749881,Settled,2017-04-22,0,100.0,Fixed
7f75aded-fa16-4717-8efe-46c9e769133c,2016-06-28,2016-06-29,ac0c53f4-ea07-4cf2-9cca-6d6509bc851d,41b2e8e0-5bed-4e0c-b858-063ee42704e0,EFT,27715.71,ZAR,1.0,Prime Capital Bank,6011018195,PCB Customer,PAY634635966,Pending,2016-06-29,1,0.0,None
88f9cc0b-d818-4c95-a605-1a46bd328ca1,2018-10-09,2018-10-10,4bd41679-78b8-4169-8174-8dc605a1deac,94152943-9ad0-42c4-98ac-24f6f0278c6a,Debit Order,17297.47,ZAR,1.0,Prime Capital Bank,1504284393,PCB Customer,PAY915283496,Settled,2018-10-10,1,56.29,Percentage
29e0f86b-49bb-44fc-8f13-ac7aeb40fd03,2016-02-09,2016-02-09,0283e6b1-4b38-4e48-8f28-164845c7db69,2b007104-faa0-488d-a1d1-cc7c3ceb8ad0,Payroll,47686.83,ZAR,1.0,Prime Capital Bank,7766207239,PCB Customer,PAY528131689,Settled,2016-02-09,0,116.41,Percentage
e664029f-f4e5-4703-9768-4caa09ec7382,2024-11-02,2024-11-03,24aa01ba-7ef5-41ed-a6c8-d2f6607f7334,EXTERNAL,SWIFT,2997267.24,ZAR,1.0,Standard Bank,5467868805,Minenhle Fanisa,PAY135651661,Settled,2024-11-03,1,12863.61,Percentage
75156d58-44f8-4ff9-88ee-9eaa8b812002,2017-10-31,2017-10-31,f101bd32-0b81-4594-83c7-f3358f8201b2,158c6c7f-a40f-4292-b851-fae10fd388cc,EFT,3905.59,EUR,19.0929,Prime Capital Bank,5877274935,PCB Customer,PAY942829174,Settled,2017-10-31,0,8.5,Fixed
924aaa59-5312-4aa3-9e11-cca3dc5bec26,2015-04-03,2015-04-04,eb488e77-92b6-4933-ba76-67a314f849d7,EXTERNAL,EFT,163371.79,ZAR,1.0,Capitec,8971319318,Gugu Ntsele,PAY656773612,Settled,2015-04-04,1,0.0,None
e53673de-2e51-475a-8496-835907e3160e,2016-05-15,2016-05-15,3debbc44-e561-493e-81ec-1d278ef2491b,EXTERNAL,EFT,152418.64,GBP,22.5012,Capitec,3743759754,Max Read-Ellis,PAY693942067,Pending,2016-05-15,0,348.54,Percentage
823c7523-c938-4221-9fe2-d9b36e2e16cf,2024-04-27,2024-04-29,e82bd9bc-f193-4d8a-b1d3-dc5d8cff2b5d,7f7e887e-9d2a-474e-8a15-668d5671f0e0,EFT,70862.73,ZAR,1.0,Prime Capital Bank,1628031141,PCB Customer,PAY316925469,Settled,2024-04-29,2,100.0,Fixed
f12b48bf-e664-4a88-8a16-5d6273c40a05,2023-09-13,2023-09-13,8c3df183-e48d-4079-ad3d-5e8ecb7fc3d0,7f12d0cd-3f47-4963-bb3f-c1bec1665993,Internal,103734.66,USD,19.1171,Prime Capital Bank,3944737340,PCB Customer,PAY614244440,Failed,2023-09-13,0,0.0,None
8de4011e-2611-4c04-8894-f84d3c612dc7,2021-12-25,2021-12-25,eb35dcbb-047f-44b4-b169-4b1f1d4e4d35,7f351576-8781-40de-9ae4-89fca0d91299,Debit Order,53251.96,ZAR,1.0,Prime Capital Bank,1725036551,PCB Customer,PAY776908932,Settled,2021-12-25,0,0.0,None
1a310b27-bdc5-4f51-a70d-176f0520f91f,2021-07-31,2021-07-31,bc428984-6bef-46c3-8258-2670cab0f4d4,bbc545cd-98f8-4d5d-b0fd-2b979ca9b0a5,Internal,3082.31,ZAR,1.0,Prime Capital Bank,3078963393,PCB Customer,PAY792918598,Settled,2021-07-31,0,0.0,None
539567f2-60b7-4d3c-838b-17521923198e,2023-10-15,2023-10-15,7d9f3c81-8791-4444-9cdc-6cfd84a24e37,507712cb-eb47-4d91-a51a-8e691e8b8bd4,RTGS,6755469.42,ZAR,1.0,Prime Capital Bank,6703151155,PCB Customer,PAY994976230,Settled,2023-10-15,0,50.0,Fixed
717a801d-ec66-4a7e-a991-42786923ab0a,2015-10-19,2015-10-20,8c3df183-e48d-4079-ad3d-5e8ecb7fc3d0,6c785e0e-4dd9-4058-8da7-d3ccf4975177,EFT,102996.99,ZAR,1.0,Prime Capital Bank,7110305796,PCB Customer,PAY770676109,Settled,2015-10-20,1,0.0,None
39a03f22-d48b-49d1-8faf-729962f3b18c,2015-09-01,2015-09-02,2834ee8e-df6f-4ee5-a24e-c905e2d78f8d,586118d3-d28d-4d82-88b3-68df1e584593,Debit Order,124119.13,ZAR,1.0,Prime Capital Bank,8115657734,PCB Customer,PAY180596114,Settled,2015-09-02,1,314.34,Percentage
cf0edc00-934f-469b-a9db-53d78f79dd38,2022-05-05,2022-05-07,d246f4d6-f098-4fe7-a8c5-358bc9cd2dcb,797461f3-8d51-487e-a78d-bf138e38d20a,EFT,61257.76,ZAR,1.0,Prime Capital Bank,5163742778,PCB Customer,PAY489964680,Settled,2022-05-07,2,100.0,Fixed
d6cb8bd3-0f9e-4ed6-8d15-10ee79664f4b,2022-09-22,2022-09-22,dbc2240f-f34b-4440-b5f9-f1948c8ad4cd,EXTERNAL,EFT,198972.74,ZAR,1.0,FNB,2140065583,Zibuyile Khuba,PAY620043063,Settled,2022-09-22,0,0.0,None
f3f9648b-e26d-43ac-813d-33887aa0e2e4,2019-12-01,2019-12-01,5645f1bd-c1bc-408a-82b9-6dd8df48a4ea,cd0e5197-ffee-4c5c-98a5-8e378e49a22c,EFT,154229.41,ZAR,1.0,Prime Capital Bank,2315010880,PCB Customer,PAY694867831,Settled,2019-12-01,0,0.0,None
9ff37728-2e4e-48a8-9215-7896d4d19496,2024-05-22,2024-05-24,a5446eb4-b063-4725-99cb-776a5e628c8f,EXTERNAL,EFT,124952.89,GBP,22.3675,Standard Bank,4500690684,Mrs. Amahle Mbutho,PAY195814180,Settled,2024-05-24,2,391.57,Percentage
7e40b127-f922-4050-bff6-ec39246a02c2,2019-02-04,2019-02-04,aaf1a4bc-9695-46b1-9820-63a2c49cfbff,EXTERNAL,EFT,137591.05,ZAR,1.0,TymeBank,9263083200,Kimberley Macdonald,PAY623588098,Settled,2019-02-04,0,0.0,None
be245488-d34f-40e9-a136-4c40f6a7a68b,2022-05-17,2022-05-17,c8810654-19e3-4911-bb28-56873376b99d,54e7453d-5075-4b60-bfd5-2259f604822e,EFT,14267.56,ZAR,1.0,Prime Capital Bank,8657614485,PCB Customer,PAY644533821,Settled,2022-05-17,0,50.0,Fixed
3161c187-a80a-42cf-9d11-3ebaebce43d3,2018-10-02,2018-10-02,7fa830a4-4bbf-4890-b724-7beb73038ac3,969c93c2-8d3f-4e50-b798-bba98a267f2c,Internal,324724.92,ZAR,1.0,Prime Capital Bank,7138909412,PCB Customer,PAY905325794,Settled,2018-10-02,0,1083.37,Percentage
851269e2-eb64-4be3-84d8-22929bac4404,2022-02-20,2022-02-20,2b31972f-83be-4b9b-a2be-b6ceb5b85ec7,ec4f5235-c485-47ab-9100-a624cb729e72,EFT,97445.2,ZAR,1.0,Prime Capital Bank,1336205289,PCB Customer,PAY373442978,Settled,2022-02-20,0,349.39,Percentage
7fb3b72a-d568-4d81-8f30-8c1845d7760b,2023-08-25,2023-08-26,8baaf256-b6be-4573-adf1-6b8b3ea49380,EXTERNAL,EFT,165059.35,ZAR,1.0,Standard Bank,5061010113,Bhekizizwe Jobe,PAY634192110,Settled,2023-08-26,1,8.5,Fixed
b4bce217-6051-4ae8-85fd-c40274641c7b,2024-02-25,2024-02-25,23954309-3a57-467d-a753-fdfafe6dfe53,2e9fadba-1c18-4053-b20a-30f32b47e2c1,Internal,131605.48,ZAR,1.0,Prime Capital Bank,7763892579,PCB Customer,PAY630894006,Returned,2024-02-25,0,15.0,Fixed
2231db4d-882b-4a82-a9b3-0f183b6f326b,2015-01-07,2015-01-09,de4433ae-76ff-4e75-98be-668b6c98b75b,24f0f41c-da50-4f98-aac7-d7517824a6d1,Debit Order,53590.64,ZAR,1.0,Prime Capital Bank,2744207811,PCB Customer,PAY254185064,Settled,2015-01-09,2,200.63,Percentage
f3914b21-15ce-4201-9f54-90fbcaaaf9dc,2020-08-16,2020-08-16,fd244ae1-ddb8-4e67-a44f-41bc715d0f10,6cc530ab-4fc6-4709-8b76-d3fe16e6254a,Debit Order,146035.46,ZAR,1.0,Prime Capital Bank,1678311205,PCB Customer,PAY437836266,Settled,2020-08-16,0,471.85,Percentage
2edfa499-db6b-4e0f-8715-2f5043eefb89,2018-05-21,2018-05-21,2da72a17-96ff-44bc-a3e0-bb5ff6d8ba48,EXTERNAL,EFT,73916.76,ZAR,1.0,Capitec,3912571454,SimphiweyiNkosi Langa,PAY168933285,Failed,2018-05-21,0,130.54,Percentage
429b85d1-f389-4a05-b6a0-b85e993055e0,2021-07-21,2021-07-22,ebb70c34-bbbb-4bfb-a023-65aad460605a,EXTERNAL,EFT,117400.28,ZAR,1.0,TymeBank,3512492622,Steven Shaw,PAY816352794,Settled,2021-07-22,1,100.0,Fixed
33d7f5e6-f433-4c20-b820-51f5b0247b43,2022-06-08,2022-06-10,db2a1018-04fc-4b89-bded-9d908c281204,EXTERNAL,EFT,138587.06,ZAR,1.0,Absa,9096174194,Carole Butcher,PAY593645427,Settled,2022-06-10,2,100.0,Fixed
e9642d0b-0705-436e-b1ce-98ee9902b35b,2023-08-21,2023-08-23,7d892f2f-a0ca-4968-a82c-b4bad3abea2a,EXTERNAL,EFT,66500.56,ZAR,1.0,Discovery Bank,2690181110,Gugu Mnyandu-Xulu,PAY216121175,Settled,2023-08-23,2,114.19,Percentage
c73a5c53-4c15-469a-b279-39a472f896a3,2018-03-07,2018-03-09,f1924e97-3999-447b-bf45-ca8d228ac1ff,7ec8a48a-6ea7-462e-b4d3-2d9a8410a8a8,EFT,16001.36,ZAR,1.0,Prime Capital Bank,4236149857,PCB Customer,PAY169127126,Settled,2018-03-09,2,25.0,Fixed
f2db6a5f-ca6b-4980-aa62-9dd07c79f792,2021-01-19,2021-01-21,4e1bb47c-33e0-4919-8fbe-e23eea0e3802,EXTERNAL,EFT,199244.02,ZAR,1.0,Discovery Bank,9450817411,Mrs. Zenzile Nontuli,PAY320343822,Settled,2021-01-21,2,50.0,Fixed
7d26199b-3139-4d79-91bf-d4d16ce1f022,2021-09-05,2021-09-05,26e4bb6a-a73e-4882-a306-e04b0ccecc60,8e932787-d8c9-4238-b131-0d5b82a7d6f9,Internal,495071.77,ZAR,1.0,Prime Capital Bank,1270439110,PCB Customer,PAY835031197,Settled,2021-09-05,0,0.0,None
07abea34-c29e-4391-9c1e-359689344f35,2018-05-10,2018-05-12,f75c54cf-e16c-4fc0-b3ae-a93a591a7503,37552e04-c575-427d-bcf2-def68ccb1382,EFT,108231.3,ZAR,1.0,Prime Capital Bank,2490242444,PCB Customer,PAY753349551,Recalled,2018-05-12,2,274.98,Percentage
a07bdde5-da01-4653-9540-608469559bec,2018-07-25,2018-07-25,e82178cd-a4b0-4b70-a302-64ff8846651f,EXTERNAL,EFT,132097.75,ZAR,1.0,Standard Bank,4690265996,Mama Thalente Mjadu,PAY569171748,Settled,2018-07-25,0,496.82,Percentage
538a1e96-9b73-4cfc-b7a0-4bee1d96ec52,2024-06-17,2024-06-17,2e4141f9-28de-404a-b2f7-f98991831d6f,7e112f1c-54db-4546-98d4-4cd7283f5fbd,Internal,83627.77,GBP,23.9501,Prime Capital Bank,6667101676,PCB Customer,PAY547563215,Settled,2024-06-17,0,100.0,Fixed
6a85c7f9-98a3-4476-aaf8-a0b3c9b22527,2016-04-10,2016-04-10,f9df52b7-a106-4bca-a3d3-12346701ec5a,0640f206-34fe-4899-8189-fdfe3d42128b,RTGS,6592914.35,ZAR,1.0,Prime Capital Bank,4458561683,PCB Customer,PAY890956326,Settled,2016-04-10,0,14708.0,Percentage
7ebce158-d1a3-46a1-a9bd-50f834d8c184,2022-12-14,2022-12-16,7a7e88c0-1682-4c21-9535-6336e203894a,d246f4d6-f098-4fe7-a8c5-358bc9cd2dcb,EFT,121284.11,ZAR,1.0,Prime Capital Bank,6959388322,PCB Customer,PAY840481595,Failed,2022-12-16,2,409.22,Percentage
ba76f4d1-b912-45bf-a87e-840eceb526a8,2018-05-28,2018-05-29,68c20143-35ad-4d40-a164-f960510cad5b,6c10029b-f59e-4a46-b6ee-bb19658e7fee,SWIFT,2366454.07,ZAR,1.0,Prime Capital Bank,4104292484,PCB Customer,PAY814179481,Settled,2018-05-29,1,100.0,Fixed
51220ee3-9034-4f22-b9ca-cd681b0f0bbc,2015-09-29,2015-09-29,27694b18-1d7b-484c-9e6b-3ffc544ddc4a,7a331419-a7d8-497b-9000-2514c1673322,RTGS,979828.98,ZAR,1.0,Prime Capital Bank,9109095656,PCB Customer,PAY490588636,Failed,2015-09-29,0,4595.06,Percentage
1c8e68ca-81cd-4d81-bdcd-ce925ea18cea,2018-02-06,2018-02-06,7543659d-ff20-499d-94ab-a1bab1a97865,221023b3-1fcd-405b-89ac-168e88f7e5c3,Internal,208475.13,ZAR,1.0,Prime Capital Bank,6565483577,PCB Customer,PAY489815315,Settled,2018-02-06,0,0.0,None
e260603b-00c7-4708-b3af-634f7c223ba5,2024-06-04,2024-06-04,d0e49c18-23de-4bf7-8451-690bc424bb8f,502acaed-89ca-45fa-845d-4c5e3b6db22f,EFT,750.69,ZAR,1.0,Prime Capital Bank,2472441814,PCB Customer,PAY813510780,Settled,2024-06-04,0,0.8,Percentage
7abcb18f-618e-4cc1-91d1-0c71ff9b56dc,2018-02-08,2018-02-09,632749a2-8633-4106-a999-17d87b55fe91,96704af9-a65d-4adc-8ecc-8c63123cd16a,EFT,107199.37,ZAR,1.0,Prime Capital Bank,4590487682,PCB Customer,PAY460382796,Settled,2018-02-09,1,100.0,Fixed
d9115f27-79db-4aff-ad4e-9d1e023850bd,2020-11-02,2020-11-04,2583e6da-120c-4f44-b207-cddcefd71985,cc469b13-8379-4d18-a895-5d30c4cdda15,EFT,107797.62,ZAR,1.0,Prime Capital Bank,7398322497,PCB Customer,PAY254421922,Settled,2020-11-04,2,15.0,Fixed
4d086292-9e7e-49ef-86a2-a468f64519c2,2023-08-13,2023-08-14,de3d94b3-d07a-41ad-bc0b-ad81608e4cd4,EXTERNAL,EFT,79489.33,ZAR,1.0,Discovery Bank,6971343148,Mthokozisi Mngomezulu,PAY134054392,Returned,2023-08-14,1,8.5,Fixed
a941b3e8-cc4e-4da3-9924-9fcdc6f157fc,2018-11-10,2018-11-10,2799279c-b182-4474-a958-6a4d2bf44032,ce49851a-4072-4c07-83f7-5e1c6716d9f2,Internal,338463.02,ZAR,1.0,Prime Capital Bank,3999022861,PCB Customer,PAY794860390,Settled,2018-11-10,0,100.0,Fixed
fdb52c11-346a-4dc5-9489-ca591c387db3,2019-01-12,2019-01-12,3334a619-e719-4cbe-8bf4-c8c04a7fb1bf,920f40d1-f7a7-466f-aa09-4666c67e8967,EFT,124693.12,ZAR,1.0,Prime Capital Bank,9446593289,PCB Customer,PAY484427652,Settled,2019-01-12,0,431.46,Percentage
36b9acf1-2098-4588-aa9d-d6405d83d6bb,2024-08-23,2024-08-23,0ef35e1e-c705-4ad2-8967-d421db2c0b0f,455e0b09-8028-4b87-ba72-7e983ea95547,RTGS,9902945.28,ZAR,1.0,Prime Capital Bank,1937098678,PCB Customer,PAY605008758,Settled,2024-08-23,0,45102.39,Percentage
0e153f08-71d2-4cbc-abef-9f3e1cf8a057,2024-11-13,2024-11-13,85887b65-022d-4709-b108-468fccf5ec4b,8ccd275f-1951-43c8-b233-d2aa43f2c9b6,RTGS,7656470.84,ZAR,1.0,Prime Capital Bank,1972208035,PCB Customer,PAY915171940,Settled,2024-11-13,0,33576.48,Percentage
d035bb12-1f0f-4638-a569-e044bf76255d,2019-03-19,2019-03-21,2cf97d3a-8a1b-4ea3-839a-ea3caac7e79f,d804a65d-0427-41ad-882b-3ff9a511629a,Debit Order,154895.53,ZAR,1.0,Prime Capital Bank,9678690201,PCB Customer,PAY529312617,Failed,2019-03-21,2,0.0,None
4209d9fa-bf61-42b6-8a46-4ccb2d2f7b2e,2024-07-29,2024-07-29,2d986405-85b9-4147-8f7e-6645e694e3a5,9cb99a1a-7eb3-4b5a-adc9-65bdbd171512,EFT,101183.43,EUR,19.5643,Prime Capital Bank,9603940861,PCB Customer,PAY141232053,Settled,2024-07-29,0,0.0,None
4b60ede9-45b5-4857-9a25-61bb580c5f43,2024-07-13,2024-07-15,2cdff475-022e-446d-bbe1-18ed4bbbd7c3,EXTERNAL,EFT,75218.49,ZAR,1.0,Capitec,1915625866,Dr Declan Rogers,PAY695153945,Settled,2024-07-15,2,0.0,None
9fa7238c-4fa2-4f7e-9d40-468558e221b9,2020-12-27,2020-12-27,34636d58-c70b-44c6-99b4-7382c4dfcc67,d90bfdcb-09fd-42c5-ba89-04f25751cdbc,Internal,204248.51,ZAR,1.0,Prime Capital Bank,3747834523,PCB Customer,PAY113748558,Settled,2020-12-27,0,25.0,Fixed
849c0ac4-06f9-4a7d-8082-11c0a4610e24,2021-12-15,2021-12-17,23daee00-7b68-4552-84d5-fde347167f98,EXTERNAL,EFT,33353.54,ZAR,1.0,Absa,4672758974,Thando Andile,PAY156716379,Settled,2021-12-17,2,0.0,None
1fc21ce6-dc61-4999-9dcb-a284bf599681,2021-01-23,2021-01-23,7c616c86-7831-4814-8e9f-75c2b595ab4c,957a774e-455a-4a1a-9559-b2a6483042ce,Payroll,44536.85,ZAR,1.0,Prime Capital Bank,8973327211,PCB Customer,PAY156529283,Settled,2021-01-23,0,100.0,Fixed
28320e19-3d0f-4ec5-8837-cd5513c3c8ee,2021-02-06,2021-02-07,5baa9667-1a85-4638-a83d-c1d29b7b700b,207bbcb1-ef7d-4f7c-a59d-22d3b54b2a81,Debit Order,99983.97,ZAR,1.0,Prime Capital Bank,9334437368,PCB Customer,PAY251918706,Settled,2021-02-07,1,276.81,Percentage
