customer_id,customer_number,first_name,last_name,id_number,date_of_birth,gender,race,email,phone,mobile_phone,street_address,suburb,city,province,postal_code,employment_status,employer_name,job_title,annual_income,income_source,credit_score,customer_segment,onboarding_date,onboarding_channel,kyc_status,fica_status,is_active,churn_date,relationship_manager_id,nationality,country_of_birth,tax_number,vat_number,marketing_consent,digital_consent
16f56b1b-30e3-4e4a-bb8b-8df59fd9396b,PCB2159295684,Sheila,Mshengu,8302061350088,1983-02-06,F,Black,hunterleon@example.org,0631595034,0658113904,93 Clarence Indlela,Rondebosch,Paarl,Western Cape,3076,Self-Employed,Jones Ltd,Media planner,81349,Salary,381,Mass Market,2021-08-28,Online,Verified,Compliant,False,2023-10-27,,South African,South Africa,3425783849,,True,True
72735915-e495-4cdb-8670-8fd2e9bdf8d1,PCB6131986440,Michelle,Davies,7710082577089,1977-10-08,F,Coloured,thompsonjeremy@example.net,0735215681,0792096790,"Studio 28M
McDonald Island",Walmer,Port Elizabeth,Eastern Cape,4754,Employed,"Ndlovu, Myeni and Mdunge","Surveyor, insurance",732943,Salary,536,Emerging Affluent,2019-07-20,Online,Verified,Compliant,True,,,South African,South Africa,4086168237,,True,True
d34c2baf-f31d-4dd7-b68c-648b1b573450,PCB5858456593,Sibongile,Thwala,9511104286080,1995-11-10,F,Black,alison76@example.org,0695960633,0839129710,5082 Main Isitaladi,La Lucia,Umhlanga,KwaZulu-Natal,2337,Self-Employed,Ali-Parkinson,Transport planner,522921,Investment,525,Mass Market,2015-11-04,Branch,Pending,Compliant,True,,,South African,South Africa,4844574882,,True,True
2949a668-9ea3-4b41-9f9a-136b86be274f,PCB1383236692,Ndumiso,Brown,9209041322087,1992-09-04,F,Black,neilthomas@example.com,0657474721,0827054669,459 King Isitaladi,Claremont,Stellenbosch,Western Cape,2114,Unemployed,,,287177,Social Grant,559,Mass Market,2018-09-21,Online,Verified,Compliant,False,2020-11-03,,South African,South Africa,9948523764,,True,True
102faf5d-060a-45ca-bf9a-343f07c64a57,PCB1034114705,Jordan,Pearce,7701055467089,1977-01-05,M,Indian,shandulondiwe@example.com,0634629613,0737157787,5919 President Indawo,Sandton,Sandton,Gauteng,1788,Retired,,,859706,Business,565,Private Banking,2020-05-23,Online,Pending,Non-Compliant,True,,RM5011,South African,South Africa,8594432684,,False,True
633df561-127d-4591-bf74-5e729ecac50e,PCB6490579087,Darren,Sandanezwe,6205299950080,1962-05-29,M,Black,tgigaba@example.net,0618272359,0619605673,9925 King Indlela,Klerksdorp Central,Potchefstroom,North West,0887,Employed,Porter LLC,Politician's assistant,1519164,Salary,753,Private Banking,2022-08-25,Branch,Verified,Compliant,True,,RM8802,South African,South Africa,1756367883,,False,True
85ad99d1-6a69-48ec-9dab-cef2a6e2dc73,PCB9130688289,Sibusiso,Coates,8409258698083,1984-09-25,M,Black,nomusankabinde@example.com,0650165423,0726778265,117 Prince Ithafa,Claremont,Cape Town,Western Cape,9345,Retired,,,326701,Pension,547,Mass Market,2017-06-10,Branch,Verified,Compliant,True,,,South African,South Africa,9924120473,,True,True
fd250f7b-e79e-409d-82f0-7d0f61426f0b,PCB2358961337,Patricia,Knight,6408052592082,1964-08-05,F,Black,nozibusisombunjwa@example.org,0856480727,0849103368,"Studio 93J
Norman Cliffs",Brackenfell,George,Western Cape,2722,Unemployed,,,110280,Social Grant,449,Mass Market,2016-01-10,Branch,Verified,Compliant,False,2018-09-05,,South African,South Africa,5102142411,,True,True
148694da-57d4-425a-9f97-96d8293011be,PCB8298511580,Kirsty,Stone,6502014113087,1965-02-01,F,Black,marilyn04@example.org,0847665586,0795127652,"Studio 27
Donald Flats",Ivy Park,Louis Trichardt,Limpopo,9057,Employed,Turnbull-Bennett,"Clinical scientist, histocompatibility and immunogenetics",207752,Salary,457,Mass Market,2023-06-07,Online,Verified,Compliant,True,,,South African,South Africa,4680775250,,True,True
3313d442-8fb2-442e-8b5b-105ae70e7556,PCB9730103138,Silondile,Nkala,7407180134085,1974-07-18,F,Black,musa47@example.com,0696337861,0667157660,48 Queen Indawo,Seshego,Polokwane,Limpopo,6139,Employed,Reed Inc,Audiological scientist,1507628,Investment,675,Affluent,2020-07-26,Online,Verified,Compliant,True,,RM7738,South African,South Africa,9200543022,,True,False
a497c20a-9e14-43f8-a04e-e02616c59ffe,PCB7871714360,Mandla,Gule,6710125127083,1967-10-12,M,Black,bethanrichards@example.org,0712963863,0836096262,6 Adams Shoals,Walmer,Queenstown,Eastern Cape,6605,Employed,"Jones, Elliott and Dale",Mudlogger,591364,Pension,550,Affluent,2018-09-26,Online,Verified,Compliant,False,2020-11-30,RM9502,Congolese,DRC,4441007454,,True,True
8f737087-08dc-4f04-8ac2-54f2df51532c,PCB1400524723,Kathryn,Nyambose,7906174529087,1979-06-17,F,Black,birchdonna@example.com,0606092098,0629602752,58 Charles Ithafa,Greenacres,Queenstown,Eastern Cape,3928,Employed,Brown Ltd,Exercise physiologist,952896,Business,616,Affluent,2015-05-09,Branch,Verified,Compliant,True,,RM6282,South African,South Africa,5517226989,,False,False
e32daaf2-1ce6-4682-bb35-186c9b592598,PCB1526925167,Emma,Shaw,6411220847083,1964-11-22,F,Black,vusumuzi25@example.com,0644421175,0666170617,4689 Elizabeth Indlela,Vincent,Port Elizabeth,Eastern Cape,1251,Employed,"Fraser, Ward and Parsons",Fashion designer,27372,Salary,435,Mass Market,2017-10-11,Online,Pending,Compliant,True,,,South African,South Africa,1691934899,,True,True
e48bf09c-1d7e-4a66-9946-31e8e782c08e,PCB9486494079,Nonhlanhla,Walker,8908174969080,1989-08-17,F,Black,nfreeman@example.net,0727998028,0874139080,94 Commissioner Ithafa,Germiston,Sandton,Gauteng,8487,Retired,,,92650,Pension,424,Mass Market,2019-12-05,Branch,Pending,Compliant,True,,,South African,South Africa,1931826598,,True,True
e47078f3-ad8c-4911-9a05-d5760dcfd8a7,PCB5689974759,Londiwe,Bryant,7609261036088,1976-09-26,F,Black,vumisalondisizwe@example.com,0868477686,0664234619,"Studio 4
Roy Coves",Alberton,Sandton,Gauteng,9627,Employed,"Mcusi, Mazwi and Nyawo","Surveyor, hydrographic",385034,Salary,586,Emerging Affluent,2022-06-09,Mobile,Expired,Compliant,True,,,South African,South Africa,9086810658,,True,True
a97c8ade-97f8-47e0-8d05-75fbfdef84b4,PCB6810727866,Lungile,Wela,8605115881084,1986-05-11,M,Coloured,jodiebarnes@example.net,0841720849,0744985601,37 Milner Indawo,La Lucia,Richards Bay,KwaZulu-Natal,2948,Unemployed,,,222730,Social Grant,469,Emerging Affluent,2024-05-16,Online,Verified,Compliant,True,,,South African,South Africa,6891236110,,False,True
e71a08cf-be56-47a3-b46e-9ecf60c33100,PCB8710494605,Mnqobi,Doncabe,6710300089088,1967-10-30,F,Black,bennettamy@example.org,0678164938,0661849196,82 Walter Sisulu Ithafa,Fourways,Johannesburg,Gauteng,7131,Self-Employed,"Brooks, Akhtar and Cooper","Copywriter, advertising",1085798,Salary,620,Emerging Affluent,2018-10-13,Branch,Verified,Compliant,True,,,South African,South Africa,3141689608,,True,True
8902db05-3812-414e-92df-e5dfe03de324,PCB3475678519,Charles,Talbot,8106106401088,1981-06-10,M,Black,gxabhashenonjabulo@example.org,0690907426,0618805017,9086 West Umgwaqo,Dan Pienaar,Bloemfontein,Free State,1559,Employed,Shah-Rowe,Translator,902949,Investment,677,Private Banking,2016-05-31,Online,Verified,Compliant,True,,RM7272,South African,South Africa,6780272082,,False,True
c39e3656-040a-45bc-a4f4-b3d763b675a8,PCB9521072699,Jake,Harris,9804095385086,1998-04-09,M,Black,nothandoncusi@example.com,0781591030,0602156321,99 Commissioner Ithafa,Bellville,Paarl,Western Cape,3132,Employed,Gigaba-Caluza,Higher education lecturer,347310,Business,507,Emerging Affluent,2019-02-27,Mobile,Verified,Compliant,True,,,South African,South Africa,5520414347,,True,False
10b0d54d-7f2f-49c8-9745-65aa60900f70,PCB8784566068,Nobuhle,Marshall,0505150614083,2005-05-15,F,Coloured,khuzwayomusa@example.net,0682297125,0649671883,"Flat 8
Wood Pass",Claremont,Cape Town,Western Cape,9469,Employed,Price-Carpenter,"Programme researcher, broadcasting/film/video",174889,Salary,550,Mass Market,2015-03-27,Online,Verified,Compliant,True,,,South African,South Africa,3073207837,,False,True
f8d83d78-b82a-4c81-b612-0515b0350694,PCB1335079305,Kim,Magujwa,5607042891082,1956-07-04,F,Black,luyandadubazane@example.com,0780303763,0781539885,"Flat 21i
Paul Road",Sandton,Sandton,Gauteng,5109,Employed,Mbhele-Vunisa,"Doctor, hospital",977447,Business,641,Emerging Affluent,2018-04-13,Online,Pending,Compliant,True,,,South African,South Africa,1558605632,,True,True
056217c6-c731-4f79-b30f-c0d7ac911f00,PCB2817174845,Elaine,Mkholo,0302054206086,2003-02-05,F,Black,fcraig@example.net,0854912711,0670724078,4498 Voortrekker Indlela,Vincent,Queenstown,Eastern Cape,7417,Self-Employed,Hale Group,Translator,73885,Salary,388,Mass Market,2023-12-09,Branch,Verified,Compliant,True,,,South African,South Africa,1910816645,4398326747,True,True
b4ebc28f-526a-45ea-823c-588724471955,PCB9800965219,Sithembiso,Fry,8205173615080,1982-05-17,F,Black,madidenomcebo@example.org,0736343629,0688978610,3998 Grey Indawo,Sea Point,George,Western Cape,4079,Employed,Ndlala LLC,Dance movement psychotherapist,838810,Social Grant,626,Emerging Affluent,2021-06-16,Branch,Verified,Compliant,True,,,South African,South Africa,2143226860,,False,False
56b81eb2-082d-4046-8431-6dd74a4f1d25,PCB6447165060,Janet,Watts,9911113314083,1999-11-11,F,Black,noxolo21@example.net,0662354940,0632897432,"Studio 68
Bethan Fords",Bellville,Stellenbosch,Western Cape,5163,Employed,Green LLC,"Merchandiser, retail",990166,Business,653,Affluent,2018-02-16,Branch,Verified,Compliant,True,,RM2659,South African,South Africa,5132802357,,True,True
838bbd02-157b-4453-ab40-9da0e6d4a59e,PCB4663992245,Shirley,Smith,6902092161080,1969-02-09,F,Black,jaynemoore@example.net,0835790737,0630094388,"Flat 93
Robinson Alley",Rustenburg Central,Rustenburg,North West,2742,Employed,Nenzi Ltd,Radio broadcast assistant,94861,Investment,455,Mass Market,2024-01-03,Mobile,Verified,Compliant,True,,,South African,South Africa,6736690534,,True,True
11e0468a-00eb-495e-9fb7-8ae8c617e9fe,PCB6809486058,Chelsea,Sangweni,7612023985088,1976-12-02,F,Black,markhart@example.net,0865897148,0870263257,"Flat 4
O'Sullivan Islands",Ivy Park,Thohoyandou,Limpopo,0507,Employed,Khambule Ltd,"Engineer, maintenance (IT)",209851,Salary,429,Mass Market,2021-10-10,Online,Expired,Compliant,True,,,South African,South Africa,4197023855,,False,True
ea7e11b4-f9f8-4196-811a-38bd00b09c13,PCB9213654445,Thalente,Mhlangu,8403277243089,1984-03-27,M,Indian,ellie77@example.org,0792455696,0684309859,97 Charles Ithafa,Sea Point,Somerset West,Western Cape,2015,Employed,Nonduma LLC,Occupational hygienist,181585,Salary,452,Mass Market,2020-06-16,Online,Expired,Compliant,True,,,South African,South Africa,2238705235,,True,True
3fccfc5f-188c-4979-a61b-0201410be359,PCB3853234069,Luyanda,Roberts,6812028820086,1968-12-02,M,Coloured,morganleonard@example.org,0697414070,0664910740,"Studio 82K
Kay Crescent",Rosebank,Sandton,Gauteng,7051,Self-Employed,"George, Reynolds and Armstrong","Surveyor, building control",116994,Salary,436,Mass Market,2024-07-17,Mobile,Verified,Compliant,True,,,South African,South Africa,9069049958,,True,True
3a4c12f8-f431-4de8-a06f-0c3b122f71c4,PCB6139905102,Jay,Ellis,8807295704085,1988-07-29,M,Black,phopkins@example.com,0821430753,0856661449,"Flat 84
Nathan Landing",Summerstrand,King William's Town,Eastern Cape,5092,Unemployed,,,169124,Social Grant,472,Mass Market,2020-12-01,Online,Pending,Compliant,True,,,South African,South Africa,4297076131,,True,True
f794df90-7eeb-476c-80ce-223f387b0ed7,PCB6082544784,Luyanda,Bennett,5601067498082,1956-01-06,M,Black,gareth18@example.net,0741287585,0765676670,9076 Jan Smuts Umgwaqo,Claremont,Stellenbosch,Western Cape,9158,Self-Employed,Kubheka Group,Radiation protection practitioner,357924,Salary,559,Emerging Affluent,2023-10-22,Mobile,Verified,Compliant,True,,,South African,South Africa,9189853166,,True,True
a947356f-b250-4f75-b46b-22635efa9d45,PCB8924675684,Daniel,Mnqamu,0502129450087,2005-02-12,M,White,mellorgraeme@example.net,0646078701,0614159149,53 William Indawo,Universitas,Sasolburg,Free State,7889,Employed,Holmes PLC,"Lecturer, further education",470915,Business,563,Emerging Affluent,2024-11-18,Mobile,Verified,Compliant,True,,,South African,South Africa,4079282743,,True,True
19720c0b-051e-47ea-b902-9b819c88f5ca,PCB5959722992,Andile,Mlambo,6605156117088,1966-05-15,M,Black,mathew24@example.net,0844079311,0602918133,64 Paul Kruger Ithafa,Secunda,Standerton,Mpumalanga,1698,Employed,Davies-Sharpe,Graphic designer,234256,Salary,447,Mass Market,2015-10-30,Mobile,Verified,Compliant,True,,,South African,South Africa,5818143357,,True,True
526d7d1c-ebad-40c5-9ff2-b568477570ad,PCB5824092354,Langalibalele,Khonjwayo,9612188597085,1996-12-18,M,Black,xululuyanda@example.org,0640223288,0667744197,"Flat 99
Richards Inlet",Bain's Vlei,Welkom,Free State,6019,Unemployed,,,1058442,Social Grant,634,Emerging Affluent,2022-08-23,Branch,Verified,Compliant,True,,,South African,South Africa,2824643661,,False,True
4e2c4f0e-bb0a-431c-b54e-50a61aca98d4,PCB7957316436,Dumisani,Gibson,5202200090084,1952-02-20,F,Black,ojones@example.org,0615277402,0728835868,"Studio 2
Pearson Islands",Fauna Park,Thohoyandou,Limpopo,1029,Employed,Edwards Ltd,"Psychologist, occupational",82388,Salary,443,Mass Market,2016-08-10,Branch,Verified,Compliant,True,,,South African,South Africa,5896431504,,True,True
d4666d26-f79c-4fef-88f9-91e5cb50d26c,PCB2113367267,Norman,Gwija,7702168962089,1977-02-16,M,Black,parsonsbethany@example.org,0865995996,0620023117,"Studio 92
Carol Viaduct",Sea Point,Paarl,Western Cape,7806,Unemployed,,,526058,Social Grant,587,Mass Market,2017-09-13,Branch,Verified,Non-Compliant,True,,,South African,South Africa,4417097158,,False,True
a027a9f3-e762-474c-a0df-f665d2a25956,PCB2075819942,Nomasonto,Nonkululeko,6704053441084,1967-04-05,F,White,pwright@example.net,0611759025,0637629833,661 Queen Indawo,Rondebosch,Somerset West,Western Cape,4137,Unemployed,,,336499,Social Grant,572,Affluent,2020-02-07,Online,Verified,Compliant,True,,RM2014,South African,South Africa,4393042281,,False,False
ba5dd48f-c112-4397-bc7a-8933ff5b11dc,PCB5604055120,Charlie,Dunn,9003185272080,1990-03-18,M,Indian,zakhelengwekazi@example.org,0658733978,0725982176,975 Louise Fall,Bendor,Polokwane,Limpopo,6163,Retired,,,406979,Social Grant,577,Emerging Affluent,2015-12-11,Online,Verified,Compliant,True,,,South African,South Africa,1433418050,,True,False
1bc35f30-4d58-4c03-9e0a-7fa17c008883,PCB6374644126,Nicole,Mngoma,6011270184083,1960-11-27,F,Black,fphewa@example.net,0865124189,0678984690,12 Long Indlela,Claremont,Bellville,Western Cape,8945,Retired,,,224936,Pension,516,Mass Market,2017-03-24,Branch,Verified,Non-Compliant,True,,,South African,South Africa,1128754686,,True,True
116ca17d-f098-4e6a-930e-690e65fb70eb,PCB1267698902,Glen,Bell,7601086141089,1976-01-08,M,Black,craig90@example.net,0781990516,0839187240,05 David Squares,Berea,Richards Bay,KwaZulu-Natal,1705,Employed,"Harris, Richards and Williams",Investment analyst,189955,Salary,481,Mass Market,2020-06-10,Online,Verified,Compliant,True,,,Nigerian,Nigeria,5172413186,,False,False
35467d6b-f1b1-4241-815d-df93767762c1,PCB4169357602,Terry,Ellis,9604146607081,1996-04-14,M,Black,nwilliams@example.net,0817066266,0812171955,93 Clarence Isitaladi,Boksburg,Midrand,Gauteng,3173,Self-Employed,Taylor Inc,Podiatrist,115556,Salary,379,Mass Market,2022-10-19,Mobile,Verified,Compliant,True,,,South African,South Africa,1043162941,,True,True
9a9d31d4-f9f8-4cf1-9cd8-0ab438e86ec7,PCB1244313440,Busisiwe,Mashiya,8510140375089,1985-10-14,F,Coloured,isimpson@example.org,0612724055,0833429671,396 Grey Indawo,La Lucia,Pinetown,KwaZulu-Natal,1259,Employed,Barber Ltd,Contractor,145151,Salary,480,Mass Market,2023-05-31,Mobile,Verified,Compliant,True,,,South African,South Africa,8788600364,,True,True
77595890-46d2-4f84-ba33-d6e12b874937,PCB7663237365,S'fiso,Baker,8306297479080,1983-06-29,M,Black,nomathemba89@example.com,0843845881,0615697413,8751 Albertina Sisulu Indlela,Alberton,Ekurhuleni,Gauteng,2247,Employed,"Perry, Cooper and Wilson",Trade union research officer,337340,Investment,538,Emerging Affluent,2023-10-24,Online,Verified,Compliant,True,,,British,United Kingdom,5822166150,,True,True
220b2dce-668f-4bcc-bdfd-2839e0ce5208,PCB5093296976,Donald,Manzezulu,6207208606087,1962-07-20,M,White,noxolomusi@example.net,0607044964,0620496706,1058 James Ithafa,Morningside,Durban,KwaZulu-Natal,6303,Student,,,319927,Social Grant,536,Emerging Affluent,2018-08-03,Branch,Verified,Compliant,True,,,South African,South Africa,3287035463,,True,False
2f418199-1049-4389-83b4-2ea755610f9d,PCB9192433568,Mitchell,Oliver,6604139986083,1966-04-13,M,White,mohammed09@example.net,0823059660,0638648769,"Flat 7
Marion Center",Rustenburg Central,Potchefstroom,North West,9312,Unemployed,,,259699,Social Grant,458,Mass Market,2020-06-22,Branch,Expired,Compliant,True,,,South African,South Africa,2023176784,,True,True
3b306728-de33-45da-8613-34f78fd3ca6a,PCB2694799285,Gary,White,9411037047083,1994-11-03,M,Black,coxrachael@example.org,0834544901,0699542770,424 Joseph Indlela,Walmer,Mthatha,Eastern Cape,7208,Employed,"Johnson, Hussain and Reeves",Health physicist,538400,Salary,523,Emerging Affluent,2019-08-05,Branch,Verified,Compliant,True,,,South African,South Africa,3390614928,,True,True
45227561-c40f-42ef-9f27-41dac382ddb1,PCB8673971451,Alex,Ngcemu,6907089999089,1969-07-08,M,Black,rhyswhitehead@example.com,0687232290,0671028795,30 Grey Ithafa,Fourways,Johannesburg,Gauteng,0688,Self-Employed,Kholose-Masina,Research scientist (life sciences),111179,Salary,484,Mass Market,2023-07-22,Branch,Expired,Non-Compliant,True,,,South African,South Africa,9483773007,,False,True
ff98f0f3-d8f0-47a8-afc6-cbdedba0b239,PCB1468853596,Derek,Morris,8207215366088,1982-07-21,M,Black,tnombhoco@example.com,0797181335,0825616420,"Flat 86
Gerard Union",Vincent,Mthatha,Eastern Cape,5351,Student,,,266940,Social Grant,509,Mass Market,2018-08-20,Branch,Expired,Non-Compliant,True,,,South African,South Africa,6904358583,,True,True
5c256c19-19f1-4458-9097-1493fe628d0c,PCB1109673244,Alexandra,Goodwin,8308113017086,1983-08-11,F,Coloured,smithfiona@example.com,0833588953,0739026113,938 Davies Falls,Summerstrand,Port Elizabeth,Eastern Cape,9264,Employed,Davies-Hunt,Chief Strategy Officer,192724,Salary,513,Mass Market,2017-12-28,Online,Verified,Compliant,False,2018-11-30,,South African,South Africa,4148407142,,True,True
4518f02f-717f-4e54-872f-6cb32c2cdbf3,PCB7189122676,Thabisa,Parsons,5609273869089,1956-09-27,F,Black,alex00@example.net,0683943535,0677513765,2391 Albertina Sisulu Indawo,Germiston,Johannesburg,Gauteng,1306,Employed,"Boyle, Bailey and Townsend",Chief Technology Officer,254504,Salary,508,Mass Market,2021-08-05,Online,Pending,Compliant,True,,,South African,South Africa,3599394028,,True,True
eb87f2bb-9c22-4ab3-8a18-f4609ef696c8,PCB6527129795,Nomthandazo,Madondo,8902164404080,1989-02-16,F,White,gugu71@example.net,0711166829,0783270216,"Studio 5
Wade Cliffs",Summerstrand,King William's Town,Eastern Cape,4316,Unemployed,,,1392060,Social Grant,642,Affluent,2024-01-05,Online,Verified,Compliant,True,,RM7678,South African,South Africa,4734297104,,True,False
d431baaa-bbd0-4a79-983a-6f5d7e41b0be,PCB9178736108,Robert,McCarthy,8806066084081,1988-06-06,M,Black,bhekokwakhe27@example.org,0722683415,0719991015,627 Gareth Plains,Berea,Pietermaritzburg,KwaZulu-Natal,7355,Retired,,,624091,Social Grant,615,Affluent,2017-10-06,Online,Verified,Compliant,True,,RM9672,South African,South Africa,8549092491,,True,True
77c7f50d-d85a-43d0-9048-612057f39580,PCB8084139498,Gillian,Gobhozi,8104230686084,1981-04-23,F,Black,howellssteven@example.net,0735728941,0674750988,"Flat 7
Hilary Route",Vincent,King William's Town,Eastern Cape,9500,Unemployed,,,119599,Social Grant,427,Mass Market,2016-12-04,Mobile,Verified,Compliant,True,,,South African,South Africa,4252579672,,True,False
c78a0d18-6aa0-49e8-8fae-3d1bafc78948,PCB7938423009,Zenzele,Ngobisi,5111176725089,1951-11-17,M,Black,derek56@example.net,0635421447,0763244913,266 Paul Kruger Indlela,Alberton,Sandton,Gauteng,4566,Retired,,,667310,Investment,587,Emerging Affluent,2016-07-28,Branch,Pending,Compliant,True,,,South African,South Africa,9707402483,,True,True
28720e79-2cb0-4e43-86b0-8b3a863c5f5b,PCB6167450976,Mlungisi,O'Neill,0010096598086,2000-10-09,M,Indian,jill46@example.org,0826782741,0861767412,5517 Victoria Indlela,La Lucia,Pinetown,KwaZulu-Natal,4563,Unemployed,,,227681,Social Grant,480,Mass Market,2019-05-28,Branch,Verified,Compliant,False,2019-08-18,,South African,South Africa,4407284549,,True,True
426a3c34-1075-4848-b803-ece2f262acb4,PCB4337385343,Nomthandazo,Nondaba,8307252261086,1983-07-25,F,Black,yatessarah@example.com,0865061853,0810032963,4320 Church Indawo,Ivy Park,Thohoyandou,Limpopo,3206,Unemployed,,,160894,Social Grant,454,Mass Market,2023-11-07,Branch,Verified,Compliant,True,,,Congolese,DRC,2213756353,,False,True
2922581a-18f3-4084-a1c6-4cb798d57bff,PCB1764998225,John,Shazi,9310126754089,1993-10-12,M,Black,lungile61@example.org,0744969357,0792434776,931 Patrick Overpass,Boksburg,Centurion,Gauteng,9796,Self-Employed,Bayeni-Gwagwa,Restaurant manager,173603,Salary,465,Mass Market,2018-01-17,Online,Verified,Compliant,False,2018-07-03,,South African,South Africa,6528788381,,True,True
a2685fd3-3ce3-4265-8358-1bda3a908030,PCB9083864810,Lungile,Nsukuza,9412186443087,1994-12-18,M,Black,kmphemba@example.net,0789630448,0666085456,47 Nelson Mandela Indlela,Seshego,Mokopane,Limpopo,6413,Self-Employed,Mshikela-Gambu,"Conservator, furniture",328639,Investment,536,Mass Market,2016-11-18,Online,Verified,Compliant,True,,,South African,South Africa,6235342653,,True,False
1d8706dd-c6cf-479c-92a0-90c81229ba91,PCB3685585090,Thabisa,Nzama,7905251812080,1979-05-25,F,Black,mlangatshesimphiweyinkosi@example.com,0839529800,0731558108,326 Cecil Indawo,Midrand,Ekurhuleni,Gauteng,3449,Employed,Barker-Robinson,"Journalist, broadcasting",711147,Salary,569,Affluent,2022-09-29,Branch,Verified,Compliant,True,,RM3728,South African,South Africa,6279951345,,True,True
120e15d6-f9c3-4220-8c64-351d4fe9fb53,PCB5037328522,Thembekile,Hobbs,6305081766085,1963-05-08,F,Black,akhaphela@example.org,0610818670,0654403304,8946 Commissioner Indlela,Westville,Richards Bay,KwaZulu-Natal,2026,Employed,Mtshali-Mhlophe,Contracting civil engineer,597735,Investment,624,Emerging Affluent,2022-03-17,Branch,Verified,Compliant,True,,,South African,South Africa,9060028594,,True,False
95c94f51-1c42-4219-bd5d-6d7d5f07f30b,PCB4946965703,Silondile,Mncube,9804193402088,1998-04-19,F,Black,fmpikela@example.net,0639639456,0790447314,"Studio 0
Alex Crest",Potchefstroom Central,Brits,North West,9441,Employed,"Ndosi, Manzezulu and Gwanyana",Field trials officer,880983,Salary,569,Affluent,2022-03-21,Branch,Verified,Non-Compliant,False,2024-05-19,RM9875,South African,South Africa,7704427893,,True,True
2f4dae42-e4ae-461b-83e0-616daab69d60,PCB5760130713,Nokulunga,Mhlanga,8008132003085,1980-08-13,F,Black,zinhlekhulu@example.com,0679063757,0821452118,5005 Queen Ithafa,La Lucia,Pinetown,KwaZulu-Natal,2774,Employed,"Sandanezwe, Thwala and Mavuso","Psychologist, forensic",873510,Salary,596,Affluent,2023-11-05,Mobile,Verified,Compliant,True,,RM9143,Nigerian,Nigeria,8894452239,,True,True
7349cfc0-6156-437d-9508-0db5fe365a3e,PCB8475438378,Thandeka,Mathibela,5601064042080,1956-01-06,F,Black,jabulanilutholoni@example.net,0640599604,0863878753,67 Elizabeth Indlela,Rustenburg Central,Klerksdorp,North West,5273,Employed,Richards-Ball,Armed forces logistics/support/administrative officer,297844,Salary,502,Mass Market,2016-05-03,Online,Verified,Compliant,True,,,South African,South Africa,4148508746,,True,True
2b230825-6b17-4ffe-9620-5f77ec1c9594,PCB1521742718,Geoffrey,Phathwayo,6908146042083,1969-08-14,M,Black,msuthunomathemba@example.org,0667106728,0782866041,7 Holloway Mews,Secunda,Nelspruit,Mpumalanga,7135,Student,,,256267,Social Grant,566,Mass Market,2023-04-07,Online,Pending,Compliant,True,,,South African,South Africa,9115534388,,True,True
6bbe05a2-51ff-4b96-b97f-bfac093c215e,PCB7891351401,Joseph,Peters,9310196674089,1993-10-19,M,Black,reece52@example.org,0787352287,0605622710,81 Grey Ithafa,La Lucia,Richards Bay,KwaZulu-Natal,5110,Employed,Mphahlwa Group,Naval architect,254595,Business,515,Mass Market,2018-09-09,Branch,Verified,Compliant,True,,,Mozambican,Mozambique,1406795995,,True,True
fe7e677d-74e5-49b5-b656-0b6c8f1374bb,PCB3700768869,S'fiso,Khuba,8812029580080,1988-12-02,M,Black,ntaylor@example.net,0664469459,0734883192,"Flat 06V
Louis Islands",Fourways,Johannesburg,Gauteng,1688,Employed,Mntambo-Njapha,Veterinary surgeon,907104,Business,648,Emerging Affluent,2024-06-14,Branch,Verified,Compliant,True,,,South African,South Africa,8585145661,,True,True
c26b9ed9-4e90-4932-be71-7790b8b198f4,PCB5248097310,Bandile,Hunter,5010298878088,1950-10-29,M,Black,zmasina@example.com,0629222705,0620287675,931 Main Ithafa,Bain's Vlei,Kroonstad,Free State,4958,Employed,"Morton, Murray and Harding",Pensions consultant,996049,Salary,555,Affluent,2023-09-09,Branch,Verified,Compliant,True,,RM1043,South African,South Africa,7332834814,,True,True
02523414-87f6-4817-8cf2-297f40600402,PCB8875273236,Mzamo,Wade,9608179959082,1996-08-17,M,Black,stewartgillian@example.org,0862687741,0816520575,70 Emma Spurs,Sea Point,Bellville,Western Cape,6949,Employed,Soduba LLC,Chemical engineer,236824,Salary,512,Mass Market,2016-05-08,Online,Expired,Non-Compliant,True,,,South African,South Africa,6937609381,,False,True
c7468853-ec6f-4a05-b929-c1121429714f,PCB9614048844,Jasmine,Nogantshi,8911233621089,1989-11-23,F,Black,amelia98@example.net,0695154809,0680476044,6508 Voortrekker Umgwaqo,Summerstrand,Port Elizabeth,Eastern Cape,0938,Retired,,,373007,Social Grant,573,Emerging Affluent,2019-07-26,Mobile,Pending,Non-Compliant,True,,,South African,South Africa,8010417786,,True,True
06d8b200-1ce9-464d-8b7a-2848f4a67a90,PCB4161938464,Owethu,Maphindela,7703310312083,1977-03-31,F,Black,sheilaclark@example.com,0641610705,0638439055,954 Frere Isitaladi,Rustenburg Central,Brits,North West,2773,Employed,Hall-Thomas,Economist,194520,Pension,489,Mass Market,2019-06-26,Online,Expired,Compliant,True,,,South African,South Africa,7026582511,,True,True
