account_id,account_number,customer_id,account_type,product_name,branch_code,branch_name,branch_province,open_date,close_date,status,current_balance,available_balance,ledger_balance,interest_rate,interest_type,currency,credit_limit,last_transaction_date
f1924e97-3999-447b-bf45-ca8d228ac1ff,4688454584,14407c92-24a5-4b5f-9183-82abcbe690e4,Fixed Deposit,PCB Fixed 60M,618895,PCB Brits Branch,North West,2021-09-03,2024-09-29,Closed,596743.28,576436.95,597022.76,0.0715,Variable,ZAR,0.0,2024-09-29
8e22453b-2b42-47dd-8189-41c7aee22c34,9550537585,50f6d663-1915-47b1-87fd-38c31e37a363,Cheque Account,PCB Premier Cheque,951796,PCB Middelburg Branch,Mpumalanga,2024-01-03,,Active,972.75,930.07,1274.74,0.1906,Fixed,ZAR,32020.66,2024-02-19
dedc60eb-8a9e-459e-a9da-8fedd0db9fe9,9116506114,2f4dae42-e4ae-461b-83e0-616daab69d60,Savings Account,PCB Flexi Save,856625,PCB Bethlehem Branch,Free State,2023-12-01,,Active,30938.7,28288.97,31283.83,0.0407,Prime-linked,ZAR,0.0,2024-07-20
70442b96-2c44-4411-8341-22c6a2927df3,9079318083,66a5b361-8f0b-41dc-80c4-bc7aaa6cf6c6,Credit Card,PCB Infinite Credit Card,161496,PCB East London Branch,Eastern Cape,2023-01-14,,Active,-8402.24,-7391.64,-7948.88,0.1317,Fixed,ZAR,19728.74,2023-11-24
821cb10b-adc0-43ac-ba6d-27f1c944d7d1,1651549487,8e0d7958-06fb-4aef-9428-c7704641cfaf,Money Market,PCB Money Market 32-Day,564639,PCB Standerton Branch,Mpumalanga,2022-12-30,,Active,1015312.21,979665.28,1015153.63,0.038,Variable,ZAR,0.0,2024-04-09
69acb24c-5a50-46be-81f4-68ec74e8fd58,4256494771,69a41e41-6acb-4658-847d-8f0ff4992a00,Fixed Deposit,PCB Fixed 60M,144693,PCB Potchefstroom Branch,North West,2023-05-12,,Active,115746.43,112319.83,115584.28,0.2125,Variable,ZAR,0.0,2023-06-06
f10b0f9b-017d-4bf4-af61-4f3447a68ab9,3566067403,91c9be29-eee1-4cde-a664-efe7e53212d5,Credit Card,PCB Standard Credit Card,140611,PCB Pinetown Branch,KwaZulu-Natal,2023-01-28,,Active,-24626.47,9311.68,-24268.2,0.1682,Variable,ZAR,89257.93,2024-04-16
4a419422-8f95-4972-89d0-910e8dc03eab,9734975686,8931f44e-bcba-4267-9d91-cf99c1259d56,Savings Account,PCB Flexi Save,850437,PCB Tzaneen Branch,Limpopo,2023-02-08,,Dormant,4353.59,4258.47,3985.81,0.0951,Variable,ZAR,0.0,2024-06-09
a40cc3e0-e8c8-414a-b451-b0d19943e67f,2744907344,3313d442-8fb2-442e-8b5b-105ae70e7556,Cheque Account,PCB Prestige Cheque,691845,PCB Stellenbosch Branch,Western Cape,2024-03-26,,Active,159695.97,152684.79,159570.56,0.014,Variable,ZAR,349360.29,2024-07-09
2ab576fa-5208-4ec2-862b-d9e038de7042,1366785845,bf42d39f-94ef-4cfd-92e5-ae91fb8ea8b6,Fixed Deposit,PCB Fixed 60M,605258,PCB Welkom Branch,Free State,2024-01-05,,Active,99903.48,94016.57,100282.82,0.1827,Variable,ZAR,0.0,2024-02-09
7441a3e4-9a95-4105-a69e-4a6cf3ce06ac,5434476534,d7867a56-0757-4fd2-a165-ce93bae23f55,Fixed Deposit,PCB Fixed 60M,188536,PCB Louis Trichardt Branch,Limpopo,2024-06-14,2024-08-30,Closed,48434.21,46702.25,48064.23,0.1364,Prime-linked,ZAR,0.0,2024-08-30
aa7010c4-c3f4-4a08-b6db-f1f90c370670,6281887398,d4666d26-f79c-4fef-88f9-91e5cb50d26c,Cheque Account,PCB Gold Cheque,164506,PCB Ekurhuleni Branch,Gauteng,2018-04-13,,Dormant,19181.98,18737.29,19366.39,0.1758,Prime-linked,ZAR,61523.91,2019-11-20
51ba253c-e6e3-483e-b875-2fcd60e4c873,9479604009,b2c4e28e-9d78-40ad-a44e-e4272355ff8d,Savings Account,PCB Goal Saver,773228,PCB Umhlanga Branch,KwaZulu-Natal,2020-06-06,,Active,7311.24,7294.75,7212.38,0.1608,Prime-linked,ZAR,0.0,2022-07-19
e6169960-7312-4a0d-92ee-7b501d3903e7,9074344106,987c9523-819c-4f0d-bd70-b63e7dc303d2,Money Market,PCB Treasury Plus,156429,PCB Soweto Branch,Gauteng,2019-04-24,,Active,341625.22,341546.44,341737.19,0.149,Variable,ZAR,0.0,2023-02-18
b44e995e-8be9-446f-933a-505367f85c16,4584770006,e43d0d53-a043-4f1a-8480-9b429f35c31f,Savings Account,PCB Goal Saver,574966,PCB Tzaneen Branch,Limpopo,2023-11-15,,Active,2722.55,2684.28,2528.07,0.035,Variable,ZAR,0.0,2024-03-18
4794ce39-89a1-446f-988f-7c5156fc60e5,9362652836,b4ebc28f-526a-45ea-823c-588724471955,Savings Account,PCB SaveSmart,773228,PCB Umhlanga Branch,KwaZulu-Natal,2024-07-28,,Active,1865.99,1705.24,1630.89,0.1218,Prime-linked,ZAR,0.0,2024-10-22
41b2e8e0-5bed-4e0c-b858-063ee42704e0,6011018195,39a37908-d451-46c7-97f5-9a204956adb5,Savings Account,PCB PocketSave,963495,PCB Bethlehem Branch,Free State,2022-03-30,,Active,617.31,610.12,695.97,0.1708,Variable,ZAR,0.0,2022-12-17
618c337a-bec9-41b6-80d7-23e3a82b7ed7,5861955359,4518f02f-717f-4e54-872f-6cb32c2cdbf3,Cheque Account,PCB Premier Cheque,546901,PCB Centurion Branch,Gauteng,2024-01-31,,Active,5837.62,5528.57,5344.08,0.0595,Fixed,ZAR,59575.75,2024-08-28
4e1bb47c-33e0-4919-8fbe-e23eea0e3802,9707672633,19c5ba73-e18f-49a2-a104-e01ab37e74f4,Credit Card,PCB Platinum Credit Card,980432,PCB Sandton Branch,Gauteng,2024-04-11,,Dormant,-26016.44,9492.63,-25965.79,0.1453,Prime-linked,ZAR,37330.95,2024-10-31
6a6b8624-1c6e-485c-a3d8-8c48adab1e97,4862608104,ebd29172-bc11-4332-a0a3-495a9dccc198,Cheque Account,PCB Gold Cheque,949833,PCB Bellville Branch,Western Cape,2017-10-14,,Active,3343.21,3145.93,2973.27,0.0319,Prime-linked,ZAR,110287.31,2023-03-05
bc8b522c-e440-4d82-a4c9-19e485061fb7,8778658148,1290affb-ecab-4eb6-867d-b61a9ccbe467,Savings Account,PCB Goal Saver,555275,PCB Soweto Branch,Gauteng,2020-04-08,,Active,3535.53,3393.65,3450.24,0.0509,Prime-linked,ZAR,0.0,2023-04-18
220525ac-03b5-4764-8729-9425eaab39fd,4442153335,0e4109e4-e46f-422d-8b9f-ab4ffcffd69a,Cheque Account,PCB Prestige Cheque,442505,PCB Louis Trichardt Branch,Limpopo,2016-02-22,,Active,15381.72,14582.8,15084.7,0.1805,Prime-linked,ZAR,41039.56,2018-12-18
6e355bad-91fe-41fe-ba3d-7f850c33125c,7775042294,4036648a-b3d3-40a6-84a5-0e91c27de9a9,Savings Account,PCB Goal Saver,215930,PCB Secunda Branch,Mpumalanga,2018-10-13,,Active,11201.41,10795.59,11110.1,0.1318,Variable,ZAR,0.0,2024-02-05
7d0122cd-b9ed-4502-9477-f3401bbbad93,5323439657,a402e265-cc8d-46d1-9ec2-5bd8cf1ace26,Cheque Account,PCB Premier Cheque,856597,PCB Johannesburg Branch,Gauteng,2022-12-24,,Active,11128.77,11119.49,10823.47,0.0452,Prime-linked,ZAR,25436.97,2024-05-25
1a606c21-28a9-4901-b958-7c8b79cbd4ee,5032960128,802e7e56-190c-41fd-a9d0-3d2880dd2cc3,Credit Card,PCB Standard Credit Card,466975,PCB Bellville Branch,Western Cape,2021-12-02,,Active,-33790.93,-21238.35,-33803.26,0.0795,Fixed,ZAR,70205.57,2022-10-05
8032a742-b9f8-4073-9011-7c931eb769cb,6572966789,c76a3d3f-ac7d-41bd-a286-6a944270b471,Cheque Account,PCB Gold Cheque,144693,PCB Potchefstroom Branch,North West,2024-08-03,,Active,3738.53,3475.6,3990.67,0.0231,Variable,ZAR,41545.01,2024-11-03
7a331419-a7d8-497b-9000-2514c1673322,9109095656,a402e265-cc8d-46d1-9ec2-5bd8cf1ace26,Savings Account,PCB Goal Saver,850437,PCB Tzaneen Branch,Limpopo,2024-02-14,,Active,20558.65,19739.7,20588.48,0.1413,Fixed,USD,0.0,2024-03-19
7ea5ed57-a592-421a-af3b-f1c649210871,6029910451,21015d53-1711-41e6-9e60-7cf9cff185d0,Fixed Deposit,PCB Fixed 60M,230751,PCB Secunda Branch,Mpumalanga,2022-08-10,,Active,81570.0,77765.02,81720.23,0.0089,Fixed,ZAR,0.0,2023-08-09
5141a537-c78b-49c1-bb68-03a6c7a29c6e,1810199665,f4be94ff-f06b-46a4-8cba-1a36fadcbac4,Credit Card,PCB Infinite Credit Card,602593,PCB Thohoyandou Branch,Limpopo,2024-10-02,,Active,-36211.25,2.74,-35989.94,0.0172,Prime-linked,ZAR,157581.09,2024-11-14
547c088b-d312-45c8-8c25-7d6b5e061824,3767093391,9fae9dde-abd5-48cd-90df-e0d091beca4e,Business Account,PCB Business Current,146266,PCB Bellville Branch,Western Cape,2019-12-05,,Active,1451879.07,1380241.72,1452281.16,0.1565,Variable,ZAR,1831593.24,2022-02-26
017bbc38-fe96-4fe3-beca-ddeaddd9e84b,5872993285,8fdd3db7-43ef-48c3-ae0d-b2a85bd42e81,Cheque Account,PCB Prestige Cheque,871734,PCB Newcastle Branch,KwaZulu-Natal,2018-06-12,,Active,34046.58,31103.5,33882.15,0.2201,Variable,ZAR,81222.48,2021-01-05
d42cc431-8fa5-4013-b66d-aff7c96049c4,2976988054,d2b28c0c-9630-4a24-a568-7adb38f9d83c,Cheque Account,PCB Prestige Cheque,696503,PCB Secunda Branch,Mpumalanga,2024-11-20,,Active,1240.05,1157.75,1082.29,0.1598,Fixed,USD,17394.65,2024-12-30
8a06c1d8-ccdc-4b6a-a96e-bb894e08d42e,3874662102,97ddac20-2ab1-412a-aa23-deabd20e4497,Savings Account,PCB SaveSmart,266302,PCB Potchefstroom Branch,North West,2024-12-27,,Closed,57866.19,57609.93,57473.05,0.1001,Variable,ZAR,0.0,
809cdd85-f8aa-4f7f-b5b0-70eabc6df70b,8391082548,c26b6bc3-c481-42a7-8ad7-be5e29997d59,Cheque Account,PCB Plus Cheque,945253,PCB Johannesburg Branch,Gauteng,2022-04-06,,Active,3660.46,3633.51,3291.16,0.0312,Fixed,ZAR,27285.43,2022-09-11
7faf07d7-47e1-4410-b6a9-5a6c4ec4caa4,4655002781,ba099f63-97fe-4ebb-a93d-48ccaac8e11d,Money Market,PCB Money Market Call,229093,PCB Richards Bay Branch,KwaZulu-Natal,2024-12-02,,Active,1172881.32,1155359.11,1172946.42,0.1902,Fixed,EUR,0.0,2024-12-10
e6940321-2a41-4d37-92da-48cb5b86bb93,9222652994,486a746b-2d35-4be5-8a5b-9aa5365c8ecb,Money Market,PCB Money Market 32-Day,906519,PCB Paarl Branch,Western Cape,2024-07-21,,Active,173530.59,170727.63,173940.08,0.0806,Variable,ZAR,0.0,2024-10-24
6df2302c-6e3c-4ce5-9f88-e640927d701d,8677503432,2c1f5492-41c0-4eb5-ac83-84e813685831,Cheque Account,PCB Plus Cheque,696503,PCB Secunda Branch,Mpumalanga,2023-01-17,,Active,86364.73,84542.33,86469.09,0.1026,Variable,ZAR,197848.65,2024-09-23
4e3c15f7-5567-48ba-bddf-c97ecd012974,8776908812,e99f7956-cc34-4de2-8510-ed7a366f6fa5,Cheque Account,PCB Premier Cheque,543745,PCB Bethlehem Branch,Free State,2024-11-30,,Active,181761.9,166144.71,182256.82,0.2169,Fixed,ZAR,99054.2,2024-12-11
507ccd09-3e68-4561-89a4-12d465cfdc44,3976844517,0f365b68-bb19-4fe7-8ba6-11bf8ee9517b,Cheque Account,PCB Gold Cheque,906519,PCB Paarl Branch,Western Cape,2023-09-24,,Active,247.71,238.16,93.54,0.0225,Fixed,USD,29643.15,2024-01-23
b2033831-e43b-46d2-9aaf-393a0718ca51,8068502818,d05b076a-00d5-4750-8444-6b46a1e3d2dd,Money Market,PCB Money Market Call,856597,PCB Johannesburg Branch,Gauteng,2023-06-15,,Active,328301.97,297032.2,328769.82,0.2063,Prime-linked,ZAR,0.0,2024-02-11
25be136d-ef89-44e9-8e8e-f2c5327c5142,9088891216,e1fe6d61-a613-458f-a563-89664c94c4c8,Fixed Deposit,PCB Fixed 60M,488904,PCB Centurion Branch,Gauteng,2021-02-27,,Active,35198.37,32553.23,34995.44,0.1448,Fixed,ZAR,0.0,2024-09-08
68f95512-0f86-4aed-9489-37297a22d500,3046779254,52347243-9079-4ddd-b580-f6bf33305faa,Savings Account,PCB Goal Saver,872468,PCB Midrand Branch,Gauteng,2023-01-07,,Active,28523.71,25965.89,28542.6,0.0413,Fixed,ZAR,0.0,2024-01-12
de3d94b3-d07a-41ad-bc0b-ad81608e4cd4,4585944795,0e966c8c-5a43-44c1-94e3-bcf9c8023182,Fixed Deposit,PCB Fixed 36M,133956,PCB Newcastle Branch,KwaZulu-Natal,2024-03-16,,Active,150783.98,137946.09,150506.78,0.1191,Variable,ZAR,0.0,2024-04-07
96a359f2-8ea9-4552-9823-0cb8dc3384be,6553442049,12db6aa0-0390-4394-a2b6-2809e25100ce,Cheque Account,PCB Plus Cheque,304981,PCB Queenstown Branch,Eastern Cape,2024-02-11,,Active,5600.1,5448.78,5634.04,0.0091,Fixed,ZAR,30021.35,2024-04-15
c2920edc-dec9-4757-88c2-b79375ce9845,6274454005,9ec1fa1b-150e-4929-9302-27b04c992487,Credit Card,PCB Infinite Credit Card,871734,PCB Newcastle Branch,KwaZulu-Natal,2023-05-24,2024-10-29,Closed,-18675.79,4646.89,-19166.31,0.0195,Fixed,ZAR,41088.24,2024-10-29
f71fa2fb-2012-4d6c-985a-9c310b2f4505,5835663949,47fae665-da74-4634-8788-06e6d4aef496,Cheque Account,PCB Prestige Cheque,575774,PCB Centurion Branch,Gauteng,2023-06-30,,Active,76384.8,75103.12,76266.74,0.1764,Prime-linked,ZAR,66394.73,2023-11-18
3c8fb798-c3b6-409f-9971-2b15000eae45,2426306018,96a0dd93-d9ee-4528-9173-61228081da8c,Credit Card,PCB Platinum Credit Card,921664,PCB Klerksdorp Branch,North West,2018-01-05,,Active,-42310.51,-24333.62,-42210.91,0.0167,Variable,ZAR,43570.68,2021-01-08
1ffe4c87-5a03-4619-bf6b-62b2756685b2,5577720363,75219f36-177a-4fcf-9a9f-8838c52ad8ab,Money Market,PCB Money Market 32-Day,479398,PCB Midrand Branch,Gauteng,2018-03-01,,Active,58822.93,54642.12,59075.07,0.0456,Variable,ZAR,0.0,2022-08-09
d3458227-e89d-478f-af0c-aca439db6cd4,9872437496,a32070ba-f27b-4cdc-8e02-fb00804c240c,Savings Account,PCB Flexi Save,236301,PCB Pinetown Branch,KwaZulu-Natal,2016-10-16,,Active,1947.49,1865.48,2417.15,0.0078,Prime-linked,ZAR,0.0,2023-11-26
cd0e5197-ffee-4c5c-98a5-8e378e49a22c,2315010880,85ce4f3b-c7f7-4a94-bb92-3bd49ee0b3b2,Cheque Account,PCB Premier Cheque,575774,PCB Centurion Branch,Gauteng,2021-01-18,,Dormant,67249.89,61888.83,66967.32,0.0776,Fixed,ZAR,202968.04,2022-07-30
2ba3c951-ca38-4ffe-9e5b-e1d09cebd520,7942629083,1f93b432-d6da-4e9f-bad2-c685be275cfa,Money Market,PCB Money Market Call,681898,PCB Centurion Branch,Gauteng,2023-08-15,,Suspended,271658.48,265074.64,271952.42,0.1726,Variable,USD,0.0,2024-01-27
7f351576-8781-40de-9ae4-89fca0d91299,1725036551,578ebe00-340f-40ba-bac8-25fda508217f,Money Market,PCB Treasury Plus,230751,PCB Secunda Branch,Mpumalanga,2024-08-07,,Active,456238.93,434280.17,456215.6,0.2105,Fixed,ZAR,0.0,2024-10-09
1ea511ad-2c7f-4fc9-a67d-cdc624a06f2a,1045517102,102faf5d-060a-45ca-bf9a-343f07c64a57,Cheque Account,PCB Prestige Cheque,633057,PCB Mthatha Branch,Eastern Cape,2022-08-25,,Active,2307.79,2136.61,2272.76,0.1765,Variable,ZAR,202428.63,2023-07-23
23954309-3a57-467d-a753-fdfafe6dfe53,7241801316,e468483b-cf18-479d-8b10-3fc7f309a13a,Credit Card,PCB Gold Credit Card,300022,PCB King William's Town Branch,Eastern Cape,2020-02-04,,Active,-197443.05,-195007.39,-196971.66,0.0172,Variable,ZAR,64205.09,2024-10-25
d47afdd3-3b35-4fa8-9bad-ed8be5f129bb,6690342245,6a013944-9c56-4e90-b4b4-66c18372ca54,Savings Account,PCB SaveSmart,571152,PCB Polokwane Branch,Limpopo,2022-06-02,,Dormant,5623.06,5447.75,5268.71,0.1157,Variable,ZAR,0.0,2024-10-11
13556be2-ded4-4ff1-91c1-d47dcbbf7c31,7954596600,796496b2-fedc-473f-b0ad-08543529cc77,Cheque Account,PCB Premier Cheque,900529,PCB Stellenbosch Branch,Western Cape,2019-04-04,,Active,8699.73,8078.22,8483.87,0.1461,Prime-linked,ZAR,721554.73,2023-09-30
fce6c593-c13e-4a92-bea7-d82654dbd4a8,6138726130,dcfecbca-5653-435d-87a6-aafd3d6ffb52,Credit Card,PCB Gold Credit Card,255327,PCB Soweto Branch,Gauteng,2024-03-09,,Active,-14733.53,-8940.58,-14283.17,0.1835,Variable,ZAR,13382.72,2024-12-26
f5e001b0-ab52-44b7-82b1-4e22bad03532,4715689727,72735915-e495-4cdb-8670-8fd2e9bdf8d1,Business Account,PCB Business Current,670816,PCB Mokopane Branch,Limpopo,2023-04-25,,Active,868234.35,844168.92,868588.02,0.1677,Variable,ZAR,1199225.36,2024-12-19
6967fec3-4614-47b6-8a5b-c5f3ba59d6d7,3194476063,584338c8-a8fa-4613-a76d-b07760b87e8c,Savings Account,PCB Goal Saver,421855,PCB Soweto Branch,Gauteng,2024-02-13,,Dormant,15931.02,15113.15,15988.96,0.0539,Fixed,ZAR,0.0,2024-05-24
f250121d-7dfd-4587-bd59-38712b0b1de1,1216782580,f72d813d-996f-430d-ae57-13eb80207635,Fixed Deposit,PCB Fixed 24M,269820,PCB Pietermaritzburg Branch,KwaZulu-Natal,2024-12-18,,Active,245953.52,234113.27,245730.75,0.0597,Variable,ZAR,0.0,2024-12-21
4a648652-49a7-4279-9069-e5ac6e1c9768,9303909734,5c30c669-985f-41d5-9d16-cc9d5ced03b3,Savings Account,PCB PocketSave,746066,PCB Port Elizabeth Branch,Eastern Cape,2024-12-29,,Active,55189.11,53477.0,55534.24,0.0386,Fixed,ZAR,0.0,2024-12-30
0283e6b1-4b38-4e48-8f28-164845c7db69,1236071705,0e35e1c3-d868-43bc-bb7a-d750d53414b9,Savings Account,PCB SaveSmart,680746,PCB Bellville Branch,Western Cape,2023-09-14,,Active,22815.37,21514.76,22689.68,0.1622,Variable,ZAR,0.0,2023-12-03
f6e524bc-dcae-4bc1-8276-b3a0b8420971,5416675136,8727046e-94d8-4370-a997-f46ef68689c9,Cheque Account,PCB Gold Cheque,781673,PCB Thohoyandou Branch,Limpopo,2019-05-22,,Active,6141.5,5579.03,6041.26,0.0326,Variable,ZAR,4814.32,2023-01-18
ce49851a-4072-4c07-83f7-5e1c6716d9f2,3999022861,bf38210c-e175-4c2a-8c30-3978907aa7e6,Fixed Deposit,PCB Fixed 12M,266302,PCB Potchefstroom Branch,North West,2023-01-01,,Active,189494.77,183350.1,189853.97,0.0169,Fixed,ZAR,0.0,2023-10-01
30196e58-b551-4031-8a15-67710995fbd3,2312320483,3fccfc5f-188c-4979-a61b-0201410be359,Cheque Account,PCB Premier Cheque,476455,PCB Bloemfontein Branch,Free State,2024-10-12,,Active,433.58,405.5,620.66,0.0708,Fixed,ZAR,12719.44,2024-12-01
86c94b57-14ba-4bdb-96f0-1848f1ff071d,4490354446,a32070ba-f27b-4cdc-8e02-fb00804c240c,Cheque Account,PCB Plus Cheque,935986,PCB Johannesburg Branch,Gauteng,2020-04-04,,Active,1516.58,1460.26,1388.84,0.0243,Prime-linked,ZAR,13956.39,2021-07-24
8efbbded-b2ea-4020-91fc-88f9aff5a726,4880153607,63e25cb7-d122-4d8b-9625-ed86260128dd,Savings Account,PCB Flexi Save,144512,PCB Pinetown Branch,KwaZulu-Natal,2024-09-10,,Active,587.08,556.74,673.46,0.1908,Variable,ZAR,0.0,2024-10-24
230e2883-6699-4471-8dd0-82d9e3fa2559,5767736615,aabcc99d-15c7-42bc-969c-dae285cb001e,Cheque Account,PCB Premier Cheque,569511,PCB Umhlanga Branch,KwaZulu-Natal,2018-05-08,,Active,7050.64,6536.49,6860.7,0.2164,Fixed,ZAR,148076.2,2023-08-16
7e485b4b-ffda-42f3-ac58-c49342e8ea35,3789989848,f47cf1a9-3dd7-4779-925a-8b00d4d9459b,Cheque Account,PCB Prestige Cheque,585968,PCB Durban Branch,KwaZulu-Natal,2022-12-04,,Active,3235.08,3074.56,2856.36,0.21,Prime-linked,ZAR,40431.87,2023-07-28
31d8166a-505e-43c8-ac1a-bda6eb48f622,8117332578,5427a72c-adea-4248-901b-4111111cdd4b,Cheque Account,PCB Premier Cheque,361826,PCB Newcastle Branch,KwaZulu-Natal,2022-11-20,,Active,25096.8,22988.93,25027.38,0.1689,Variable,ZAR,118276.31,2023-02-04
f5ef6ade-c074-4022-94a9-900ab3e63a91,2342868128,e147bc36-a123-431d-a8a8-0dda8386d54b,Money Market,PCB Treasury Plus,525239,PCB Brits Branch,North West,2023-07-20,,Active,122536.04,120925.63,122910.04,0.0052,Fixed,ZAR,0.0,2023-10-02
a05f7fb2-4f39-4fe5-8c1b-c43f478c4ac8,7207913874,802e7e56-190c-41fd-a9d0-3d2880dd2cc3,Savings Account,PCB Goal Saver,676396,PCB Standerton Branch,Mpumalanga,2024-04-13,,Active,2403.48,2390.32,2510.59,0.1501,Variable,ZAR,0.0,2024-10-13
1c95378a-5e47-4cea-a0b1-214c3f2e6450,1162959694,d008e9b4-a86d-491e-bb43-dcf5c491c1cc,Business Account,PCB Business Current,552168,PCB Mthatha Branch,Eastern Cape,2022-05-06,,Active,98974.5,89429.87,98498.48,0.2103,Fixed,ZAR,81521.12,2024-06-07
e3521f74-2679-412c-bb47-a397bc1e1d54,3550767378,239ae69f-6fe0-4b40-91cf-cea7b0f8cec4,Credit Card,PCB Standard Credit Card,725163,PCB Mafikeng Branch,North West,2021-11-04,,Active,-4176.97,33022.63,-4580.92,0.016,Fixed,ZAR,89079.96,2022-09-04
b4f424ec-da44-4333-ab22-df17e8d94b6b,7477910927,fcf5d8ac-333b-417a-aa64-de0532425209,Business Account,PCB Business Current,728167,PCB Klerksdorp Branch,North West,2023-12-18,,Active,4006281.0,3743291.24,4006166.87,0.0585,Variable,ZAR,7386567.87,2024-02-14
93518a7a-b3c3-45be-85a8-6661faa4a345,3695996121,e47078f3-ad8c-4911-9a05-d5760dcfd8a7,Cheque Account,PCB Premier Cheque,234430,PCB Nelspruit Branch,Mpumalanga,2022-07-25,,Active,1707.75,1590.76,2140.35,0.2098,Fixed,USD,65933.36,2023-07-18
e58cee77-d20c-47d6-b192-9e0939c880b7,5346642295,943b547a-caaf-4494-a2d8-c22932b3d538,Credit Card,PCB Infinite Credit Card,232626,PCB Pietermaritzburg Branch,KwaZulu-Natal,2022-02-03,,Active,-1010.85,43804.36,-1350.54,0.1103,Prime-linked,ZAR,83563.26,2022-04-14
83adf82b-719b-4a41-bd8a-e241b2b30ea8,6542153363,7004ba49-cc98-4563-98c1-fb9294bc842a,Savings Account,PCB PocketSave,484034,PCB Umhlanga Branch,KwaZulu-Natal,2024-12-19,,Active,867.87,825.49,1191.99,0.1643,Variable,ZAR,0.0,2024-12-20
1b546a12-ac7d-4e9b-a1ef-524c09ad3fcf,3291224511,4036648a-b3d3-40a6-84a5-0e91c27de9a9,Cheque Account,PCB Gold Cheque,532613,PCB Upington Branch,Northern Cape,2023-04-19,,Active,832.04,814.5,752.01,0.0089,Prime-linked,ZAR,14479.9,2023-12-03
42fd6454-d2cb-4eb4-b0e8-c79d19c37fa2,2594413644,63e25cb7-d122-4d8b-9625-ed86260128dd,Cheque Account,PCB Plus Cheque,633057,PCB Mthatha Branch,Eastern Cape,2023-11-11,,Active,28800.81,27523.65,29185.12,0.1723,Fixed,ZAR,28694.06,2024-09-27
d246f4d6-f098-4fe7-a8c5-358bc9cd2dcb,6959388322,42e9216b-dd83-4608-8cad-1ed2c7e20a66,Money Market,PCB Treasury Plus,342018,PCB King William's Town Branch,Eastern Cape,2024-05-18,,Active,8830316.36,8579486.26,8830364.98,0.0956,Prime-linked,ZAR,0.0,2024-07-23
526d5f06-e2c7-4c74-81bb-046cf77becf3,1433689712,cfb6b46a-57ca-4813-a5e8-ca78f77e473a,Credit Card,PCB Platinum Credit Card,102864,PCB Pietermaritzburg Branch,KwaZulu-Natal,2023-01-01,,Active,-48234.07,-33723.61,-48010.85,0.1039,Variable,ZAR,27541.64,2024-07-28
69ba301a-cf7c-4ec0-9240-b0b83feedc0b,9576673728,b2a4b8cd-3ee1-4fd3-9f98-69927b359607,Fixed Deposit,PCB Fixed 60M,189520,PCB Nelspruit Branch,Mpumalanga,2020-10-25,,Active,715103.61,711854.62,715272.45,0.18,Fixed,ZAR,0.0,2021-12-23
2d94281f-6fa3-4ff1-ace8-a03381705881,1629425932,c1dc20be-75a1-4a1d-ac08-a8936903ed07,Savings Account,PCB PocketSave,163755,PCB Soweto Branch,Gauteng,2020-08-19,,Active,13858.33,13734.43,13407.14,0.1427,Variable,ZAR,0.0,2021-10-22
11de4af9-0521-4329-b199-929ba7e59411,4397349956,7b0bdc0b-7461-4af0-9d90-cccfe247c659,Savings Account,PCB SaveSmart,248770,PCB Soweto Branch,Gauteng,2019-10-26,,Active,17404.23,16795.97,17739.12,0.0811,Fixed,ZAR,0.0,2024-01-26
e59511b1-91f2-4ffa-bdaf-5af4e080d606,6920733267,52347243-9079-4ddd-b580-f6bf33305faa,Cheque Account,PCB Gold Cheque,144512,PCB Pinetown Branch,KwaZulu-Natal,2021-01-15,,Dormant,7258.84,6912.73,7553.44,0.0091,Variable,ZAR,48599.41,2021-08-06
74030f55-1393-4735-907e-5847ae9fd180,1660131919,e67fb514-f205-44b3-8ad0-92adffde1fbe,Cheque Account,PCB Prestige Cheque,963495,PCB Bethlehem Branch,Free State,2024-12-09,,Closed,4183.0,4115.7,4098.68,0.0867,Variable,ZAR,56000.78,
2cdff475-022e-446d-bbe1-18ed4bbbd7c3,3826879632,356fae70-133b-4719-9a47-5675f16f7ab2,Business Account,PCB Business Current,300022,PCB King William's Town Branch,Eastern Cape,2024-05-31,,Active,134997.49,122119.59,135452.79,0.0688,Variable,ZAR,79157.88,2024-06-06
fe622a98-a60f-431f-8f89-f8fc73b77cc8,4620361249,7bebd5d3-e468-4e58-8ba1-a51e5494d51f,Cheque Account,PCB Premier Cheque,853759,PCB Nelspruit Branch,Mpumalanga,2024-11-07,2024-12-25,Closed,18816.98,18757.99,19310.51,0.1634,Fixed,ZAR,51239.3,2024-12-25
c3e16437-5bc5-4dc4-bf4b-9d91bd440819,2621378232,90ea58ca-5711-40f3-b12a-02f066ca42eb,Savings Account,PCB Flexi Save,399322,PCB Middelburg Branch,Mpumalanga,2022-08-01,,Active,11041.95,10345.1,10778.85,0.1172,Fixed,ZAR,0.0,2023-06-14
1de678cb-bb72-45f3-947b-efdd683998dd,1255288477,82342e76-2880-4405-b49b-784e5cede8db,Fixed Deposit,PCB Fixed 60M,263756,PCB Pinetown Branch,KwaZulu-Natal,2021-03-07,,Active,36247.29,33353.55,36519.23,0.0597,Variable,ZAR,0.0,2024-12-10
